# File: EB_SecFuel_mtoe.csv
# Title: Database of fuel consumption across sectors
# Units: Energy units in mtoe
# Source:  GHG platform
# Column types: cccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn
# ----------
State,GHG_Platform_sectors,GHG_Platform_fuels,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
HR,Railways,Electricity,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
HR,Aviation,Diesel and products,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
HR,Aviation,Aviation Turbine Fuel,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
HR,Navigation,Diesel and products,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
HR,Navigation,LPG,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
HR,Navigation,Other Oils,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.0784598,0.08326677,0.087054561,0.102671639,0.117034129,0.128037725,0.138182058,0.150239628,0.158545634,0.162254428,0.169029948,0.184957798
HR,Commercial,Diesel and products,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Commercial,LPG,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Commercial,Other Oils,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Commercial,CNG,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Commercial,Electricity,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Commercial,Fuelwood,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Urban,Diesel and products,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Urban,LPG,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Urban,Other Oils,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Urban,CNG,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Urban,Coal and Products,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Urban,Electricity,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Urban,Fuelwood,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Rural,Diesel and products,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Rural,LPG,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Rural,Other Oils,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Rural,CNG,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Rural,Coal and Products,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Rural,Electricity,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Residential_Rural,Fuelwood,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.281012324,0.279923753,0.272168285,0.282737808,0.299718771,0.323122144,0.333471803,0.341811084,0.340902274,0.334741869,0.334331037,0.335626948
HR,Agriculture,Diesel and products,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.099452742,0.110267439,0.10899869,0.106845445,0.11766669,0.125121361,0.137649845,0.145129355,0.149031619,0.158159155,0.16018069
HR,Agriculture,LPG,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.099452742,0.110267439,0.10899869,0.106845445,0.11766669,0.125121361,0.137649845,0.145129355,0.149031619,0.158159155,0.16018069
HR,Agriculture,Other Oils,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.099452742,0.110267439,0.10899869,0.106845445,0.11766669,0.125121361,0.137649845,0.145129355,0.149031619,0.158159155,0.16018069
HR,Fisheries,Diesel and products,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.099452742,0.110267439,0.10899869,0.106845445,0.11766669,0.125121361,0.137649845,0.145129355,0.149031619,0.158159155,0.16018069
HR,Fisheries,Other Oils,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.101836019,0.099452742,0.110267439,0.10899869,0.106845445,0.11766669,0.125121361,0.137649845,0.145129355,0.149031619,0.158159155,0.16018069
HR,Iron and SteelIndustry,Purchased Electricity,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
HR,Iron and SteelIndustry,Generated Electricity,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
HR,Iron and SteelIndustry,Industrial Gas types,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
HR,Iron and SteelIndustry,Industrial Natural Gas,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.03420972,0.036332107,0.03971087,0.042062716,0.044793738,0.048864205,0.053493767,0.057042953,0.057347317,0.060297144,0.063840696,0.065057042
