region,LandAllocatorRoot,LandNode1,LandNode2,LandNode3,LandNode4,LandNode5,LandLeaf,hist.veg.carbon.density,hist.soil.carbon.density,veg.carbon.density,soil.carbon.density,mature.age.year.fillout,mature.age,min.veg.carbon.density,min.soil.carbon.density,level,Irr_Rfd,GLU
Central Asia,root,AgroForestLand_BlackSeaS,AgroForest_NonPasture_BlackSeaS,CropLand_BlackSeaS,biomass_grass_BlackSeaS,biomass_grass_BlackSeaS_IRR,biomass_grass_BlackSeaS_IRR_lo,0.2,15.2,0.2,15.2,1975,50,0,0,lo,irr,BlackSeaS
Central Asia,root,AgroForestLand_CaspianE,AgroForest_NonPasture_CaspianE,CropLand_CaspianE,biomass_grass_CaspianE,biomass_grass_CaspianE_IRR,biomass_grass_CaspianE_IRR_lo,0.3,7.3,0.3,7.3,1975,46,0,0,lo,irr,CaspianE
Central Asia,root,AgroForestLand_CaspianNE,AgroForest_NonPasture_CaspianNE,CropLand_CaspianNE,biomass_grass_CaspianNE,biomass_grass_CaspianNE_IRR,biomass_grass_CaspianNE_IRR_lo,0.2,12,0.2,12,1975,17,0,0,lo,irr,CaspianNE
Central Asia,root,AgroForestLand_CaspianSW,AgroForest_NonPasture_CaspianSW,CropLand_CaspianSW,biomass_grass_CaspianSW,biomass_grass_CaspianSW_IRR,biomass_grass_CaspianSW_IRR_lo,0.3,11.8,0.3,11.8,1975,38,0,0,lo,irr,CaspianSW
Central Asia,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,biomass_grass_Gobi,biomass_grass_Gobi_IRR,biomass_grass_Gobi_IRR_lo,0.2,10.2,0.2,10.2,1975,30,0,0,lo,irr,Gobi
Central Asia,root,AgroForestLand_LBalkash,AgroForest_NonPasture_LBalkash,CropLand_LBalkash,biomass_grass_LBalkash,biomass_grass_LBalkash_IRR,biomass_grass_LBalkash_IRR_lo,0.2,11.4,0.2,11.4,1975,25,0,0,lo,irr,LBalkash
Central Asia,root,AgroForestLand_ObR,AgroForest_NonPasture_ObR,CropLand_ObR,biomass_grass_ObR,biomass_grass_ObR_IRR,biomass_grass_ObR_IRR_lo,0.2,12.3,0.2,12.3,1975,17,0,0,lo,irr,ObR
Central Asia,root,AgroForestLand_SyrDaryaR,AgroForest_NonPasture_SyrDaryaR,CropLand_SyrDaryaR,biomass_grass_SyrDaryaR,biomass_grass_SyrDaryaR_IRR,biomass_grass_SyrDaryaR_IRR_lo,0.4,11.8,0.4,11.8,1975,20,0,0,lo,irr,SyrDaryaR
Central Asia,root,AgroForestLand_Tarim,AgroForest_NonPasture_Tarim,CropLand_Tarim,biomass_grass_Tarim,biomass_grass_Tarim_IRR,biomass_grass_Tarim_IRR_lo,0,20.9,0,20.9,1975,49,0,0,lo,irr,Tarim
Central Asia,root,AgroForestLand_UralR,AgroForest_NonPasture_UralR,CropLand_UralR,biomass_grass_UralR,biomass_grass_UralR_IRR,biomass_grass_UralR_IRR_lo,0.2,12.7,0.2,12.7,1975,12,0,0,lo,irr,UralR
Central Asia,root,AgroForestLand_VolgaR,AgroForest_NonPasture_VolgaR,CropLand_VolgaR,biomass_grass_VolgaR,biomass_grass_VolgaR_IRR,biomass_grass_VolgaR_IRR_lo,0.2,11.9,0.2,11.9,1975,17,0,0,lo,irr,VolgaR
Central Asia,root,AgroForestLand_YeniseiR,AgroForest_NonPasture_YeniseiR,CropLand_YeniseiR,biomass_grass_YeniseiR,biomass_grass_YeniseiR_IRR,biomass_grass_YeniseiR_IRR_lo,0.2,12.9,0.2,12.9,1975,16,0,0,lo,irr,YeniseiR
China,root,AgroForestLand_AmurR,AgroForest_NonPasture_AmurR,CropLand_AmurR,biomass_grass_AmurR,biomass_grass_AmurR_IRR,biomass_grass_AmurR_IRR_lo,0.6,11.3,0.6,11.3,1975,31,0,0,lo,irr,AmurR
China,root,AgroForestLand_BoHai,AgroForest_NonPasture_BoHai,CropLand_BoHai,biomass_grass_BoHai,biomass_grass_BoHai_IRR,biomass_grass_BoHai_IRR_lo,0.5,11.2,0.5,11.2,1975,28,0,0,lo,irr,BoHai
China,root,AgroForestLand_ChinaCst,AgroForest_NonPasture_ChinaCst,CropLand_ChinaCst,biomass_grass_ChinaCst,biomass_grass_ChinaCst_IRR,biomass_grass_ChinaCst_IRR_lo,0.6,11.7,0.6,11.7,1975,49,0,0,lo,irr,ChinaCst
China,root,AgroForestLand_GangesR,AgroForest_NonPasture_GangesR,CropLand_GangesR,biomass_grass_GangesR,biomass_grass_GangesR_IRR,biomass_grass_GangesR_IRR_lo,0.5,20.3,0.5,20.3,1975,45,0,0,lo,irr,GangesR
China,root,AgroForestLand_Gobi,AgroForest_NonPasture_Gobi,CropLand_Gobi,biomass_grass_Gobi,biomass_grass_Gobi_IRR,biomass_grass_Gobi_IRR_lo,0.5,9.9,0.5,9.9,1975,30,0,0,lo,irr,Gobi
China,root,AgroForestLand_Hainan,AgroForest_NonPasture_Hainan,CropLand_Hainan,biomass_grass_Hainan,biomass_grass_Hainan_IRR,biomass_grass_Hainan_IRR_lo,0.4,9.7,0.4,9.7,1975,35,0,0,lo,irr,Hainan
China,root,AgroForestLand_Hong,AgroForest_NonPasture_Hong,CropLand_Hong,biomass_grass_Hong,biomass_grass_Hong_IRR,biomass_grass_Hong_IRR_lo,0.5,9.3,0.5,9.3,1975,34,0,0,lo,irr,Hong
China,root,AgroForestLand_HuangHeR,AgroForest_NonPasture_HuangHeR,CropLand_HuangHeR,biomass_grass_HuangHeR,biomass_grass_HuangHeR_IRR,biomass_grass_HuangHeR_IRR_lo,0.5,12.8,0.5,12.8,1975,30,0,0,lo,irr,HuangHeR
China,root,AgroForestLand_IndusR,AgroForest_NonPasture_IndusR,CropLand_IndusR,biomass_grass_IndusR,biomass_grass_IndusR_IRR,biomass_grass_IndusR_IRR_lo,0.5,20,0.5,20,1975,50,0,0,lo,irr,IndusR
China,root,AgroForestLand_IrrawaddyR,AgroForest_NonPasture_IrrawaddyR,CropLand_IrrawaddyR,biomass_grass_IrrawaddyR,biomass_grass_IrrawaddyR_IRR,biomass_grass_IrrawaddyR_IRR_lo,0.4,13.5,0.4,13.5,1975,36,0,0,lo,irr,IrrawaddyR
China,root,AgroForestLand_LBalkash,AgroForest_NonPasture_LBalkash,CropLand_LBalkash,biomass_grass_LBalkash,biomass_grass_LBalkash_IRR,biomass_grass_LBalkash_IRR_lo,0.5,14.6,0.5,14.6,1975,33,0,0,lo,irr,LBalkash
China,root,AgroForestLand_Mekong,AgroForest_NonPasture_Mekong,CropLand_Mekong,biomass_grass_Mekong,biomass_grass_Mekong_IRR,biomass_grass_Mekong_IRR_lo,0.4,17.3,0.4,17.3,1975,42,0,0,lo,irr,Mekong
China,root,AgroForestLand_ObR,AgroForest_NonPasture_ObR,CropLand_ObR,biomass_grass_ObR,biomass_grass_ObR_IRR,biomass_grass_ObR_IRR_lo,0.4,10.5,0.4,10.5,1975,36,0,0,lo,irr,ObR
China,root,AgroForestLand_RusCstSE,AgroForest_NonPasture_RusCstSE,CropLand_RusCstSE,biomass_grass_RusCstSE,biomass_grass_RusCstSE_IRR,biomass_grass_RusCstSE_IRR_lo,0.5,11.4,0.5,11.4,1975,48,0,0,lo,irr,RusCstSE
China,root,AgroForestLand_Salween,AgroForest_NonPasture_Salween,CropLand_Salween,biomass_grass_Salween,biomass_grass_Salween_IRR,biomass_grass_Salween_IRR_lo,0.4,20.1,0.4,20.1,1975,47,0,0,lo,irr,Salween
China,root,AgroForestLand_SChinaSea,AgroForest_NonPasture_SChinaSea,CropLand_SChinaSea,biomass_grass_SChinaSea,biomass_grass_SChinaSea_IRR,biomass_grass_SChinaSea_IRR_lo,0.5,10.2,0.5,10.2,1975,43,0,0,lo,irr,SChinaSea
China,root,AgroForestLand_SyrDaryaR,AgroForest_NonPasture_SyrDaryaR,CropLand_SyrDaryaR,biomass_grass_SyrDaryaR,biomass_grass_SyrDaryaR_IRR,biomass_grass_SyrDaryaR_IRR_lo,0,22,0,22,1975,50,0,0,lo,irr,SyrDaryaR
China,root,AgroForestLand_Taiwan,AgroForest_NonPasture_Taiwan,CropLand_Taiwan,biomass_grass_Taiwan,biomass_grass_Taiwan_IRR,biomass_grass_Taiwan_IRR_lo,0.5,10.6,0.5,10.6,1975,44,0,0,lo,irr,Taiwan
China,root,AgroForestLand_Tarim,AgroForest_NonPasture_Tarim,CropLand_Tarim,biomass_grass_Tarim,biomass_grass_Tarim_IRR,biomass_grass_Tarim_IRR_lo,0.5,13.1,0.5,13.1,1975,47,0,0,lo,irr,Tarim
China,root,AgroForestLand_Tibet,AgroForest_NonPasture_Tibet,CropLand_Tibet,biomass_grass_Tibet,biomass_grass_Tibet_IRR,biomass_grass_Tibet_IRR_lo,0.5,21.9,0.5,21.9,1975,50,0,0,lo,irr,Tibet
China,root,AgroForestLand_XunJiang,AgroForest_NonPasture_XunJiang,CropLand_XunJiang,biomass_grass_XunJiang,biomass_grass_XunJiang_IRR,biomass_grass_XunJiang_IRR_lo,0.5,9.4,0.5,9.4,1975,44,0,0,lo,irr,XunJiang
China,root,AgroForestLand_Yangtze,AgroForest_NonPasture_Yangtze,CropLand_Yangtze,biomass_grass_Yangtze,biomass_grass_Yangtze_IRR,biomass_grass_Yangtze_IRR_lo,0.6,14.8,0.6,14.8,1975,41,0,0,lo,irr,Yangtze
China,root,AgroForestLand_ZiyaHe,AgroForest_NonPasture_ZiyaHe,CropLand_ZiyaHe,biomass_grass_ZiyaHe,biomass_grass_ZiyaHe_IRR,biomass_grass_ZiyaHe_IRR_lo,0.5,12.7,0.5,12.7,1975,28,0,0,lo,irr,ZiyaHe
EU-12,root,AgroForestLand_AdrBlkSea,AgroForest_NonPasture_AdrBlkSea,CropLand_AdrBlkSea,biomass_grass_AdrBlkSea,biomass_grass_AdrBlkSea_IRR,biomass_grass_AdrBlkSea_IRR_lo,0.3,11.8,0.3,11.8,1975,41,0,0,lo,irr,AdrBlkSea
EU-12,root,AgroForestLand_BalticSea,AgroForest_NonPasture_BalticSea,CropLand_BalticSea,biomass_grass_BalticSea,biomass_grass_BalticSea_IRR,biomass_grass_BalticSea_IRR_lo,0.3,12.5,0.3,12.5,1975,50,0,0,lo,irr,BalticSea
EU-12,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,CropLand_DanubeR,biomass_grass_DanubeR,biomass_grass_DanubeR_IRR,biomass_grass_DanubeR_IRR_lo,0.4,12.3,0.4,12.3,1975,44,0,0,lo,irr,DanubeR
EU-12,root,AgroForestLand_DaugavaR,AgroForest_NonPasture_DaugavaR,CropLand_DaugavaR,biomass_grass_DaugavaR,biomass_grass_DaugavaR_IRR,biomass_grass_DaugavaR_IRR_lo,0.4,12.1,0.4,12.1,1975,50,0,0,lo,irr,DaugavaR
EU-12,root,AgroForestLand_DniesterR,AgroForest_NonPasture_DniesterR,CropLand_DniesterR,biomass_grass_DniesterR,biomass_grass_DniesterR_IRR,biomass_grass_DniesterR_IRR_lo,0.4,13.4,0.4,13.4,1975,50,0,0,lo,irr,DniesterR
EU-12,root,AgroForestLand_DnkGrmCst,AgroForest_NonPasture_DnkGrmCst,CropLand_DnkGrmCst,biomass_grass_DnkGrmCst,biomass_grass_DnkGrmCst_IRR,biomass_grass_DnkGrmCst_IRR_lo,0.5,13.4,0.5,13.4,1975,50,0,0,lo,irr,DnkGrmCst
EU-12,root,AgroForestLand_ElbeR,AgroForest_NonPasture_ElbeR,CropLand_ElbeR,biomass_grass_ElbeR,biomass_grass_ElbeR_IRR,biomass_grass_ElbeR_IRR_lo,0.6,13.3,0.6,13.3,1975,50,0,0,lo,irr,ElbeR
EU-12,root,AgroForestLand_MeditE,AgroForest_NonPasture_MeditE,CropLand_MeditE,biomass_grass_MeditE,biomass_grass_MeditE_IRR,biomass_grass_MeditE_IRR_lo,0.5,7.3,0.5,7.3,1975,49,0,0,lo,irr,MeditE
EU-12,root,AgroForestLand_NarvaR,AgroForest_NonPasture_NarvaR,CropLand_NarvaR,biomass_grass_NarvaR,biomass_grass_NarvaR_IRR,biomass_grass_NarvaR_IRR_lo,0.3,12.5,0.3,12.5,1975,50,0,0,lo,irr,NarvaR
EU-12,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,biomass_grass_NemanR,biomass_grass_NemanR_IRR,biomass_grass_NemanR_IRR_lo,0.4,13.2,0.4,13.2,1975,50,0,0,lo,irr,NemanR
EU-12,root,AgroForestLand_OderR,AgroForest_NonPasture_OderR,CropLand_OderR,biomass_grass_OderR,biomass_grass_OderR_IRR,biomass_grass_OderR_IRR_lo,0.5,13.3,0.5,13.3,1975,50,0,0,lo,irr,OderR
EU-12,root,AgroForestLand_PolandCst,AgroForest_NonPasture_PolandCst,CropLand_PolandCst,biomass_grass_PolandCst,biomass_grass_PolandCst_IRR,biomass_grass_PolandCst_IRR_lo,0.5,13.2,0.5,13.2,1975,50,0,0,lo,irr,PolandCst
EU-12,root,AgroForestLand_WislaR,AgroForest_NonPasture_WislaR,CropLand_WislaR,biomass_grass_WislaR,biomass_grass_WislaR_IRR,biomass_grass_WislaR_IRR_lo,0.5,13.4,0.5,13.4,1975,50,0,0,lo,irr,WislaR
EU-15,root,AgroForestLand_AdrBlkSea,AgroForest_NonPasture_AdrBlkSea,CropLand_AdrBlkSea,biomass_grass_AdrBlkSea,biomass_grass_AdrBlkSea_IRR,biomass_grass_AdrBlkSea_IRR_lo,0.7,9.1,0.7,9.1,1975,34,0,0,lo,irr,AdrBlkSea
EU-15,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,CropLand_DanubeR,biomass_grass_DanubeR,biomass_grass_DanubeR_IRR,biomass_grass_DanubeR_IRR_lo,0.8,15.2,0.8,15.2,1975,50,0,0,lo,irr,DanubeR
EU-15,root,AgroForestLand_DnkGrmCst,AgroForest_NonPasture_DnkGrmCst,CropLand_DnkGrmCst,biomass_grass_DnkGrmCst,biomass_grass_DnkGrmCst_IRR,biomass_grass_DnkGrmCst_IRR_lo,0.7,13.2,0.7,13.2,1975,50,0,0,lo,irr,DnkGrmCst
EU-15,root,AgroForestLand_DouroR,AgroForest_NonPasture_DouroR,CropLand_DouroR,biomass_grass_DouroR,biomass_grass_DouroR_IRR,biomass_grass_DouroR_IRR_lo,0.5,8.9,0.5,8.9,1975,31,0,0,lo,irr,DouroR
EU-15,root,AgroForestLand_EbroR,AgroForest_NonPasture_EbroR,CropLand_EbroR,biomass_grass_EbroR,biomass_grass_EbroR_IRR,biomass_grass_EbroR_IRR_lo,0.5,9.3,0.5,9.3,1975,31,0,0,lo,irr,EbroR
EU-15,root,AgroForestLand_ElbeR,AgroForest_NonPasture_ElbeR,CropLand_ElbeR,biomass_grass_ElbeR,biomass_grass_ElbeR_IRR,biomass_grass_ElbeR_IRR_lo,0.7,12.9,0.7,12.9,1975,50,0,0,lo,irr,ElbeR
EU-15,root,AgroForestLand_EmsWeserR,AgroForest_NonPasture_EmsWeserR,CropLand_EmsWeserR,biomass_grass_EmsWeserR,biomass_grass_EmsWeserR_IRR,biomass_grass_EmsWeserR_IRR_lo,0.9,13.2,0.9,13.2,1975,50,0,0,lo,irr,EmsWeserR
EU-15,root,AgroForestLand_EngWales,AgroForest_NonPasture_EngWales,CropLand_EngWales,biomass_grass_EngWales,biomass_grass_EngWales_IRR,biomass_grass_EngWales_IRR_lo,0.9,13.2,0.9,13.2,1975,50,0,0,lo,irr,EngWales
EU-15,root,AgroForestLand_Finland,AgroForest_NonPasture_Finland,CropLand_Finland,biomass_grass_Finland,biomass_grass_Finland_IRR,biomass_grass_Finland_IRR_lo,0.5,15.8,0.5,15.8,1975,50,0,0,lo,irr,Finland
EU-15,root,AgroForestLand_FranceCstS,AgroForest_NonPasture_FranceCstS,CropLand_FranceCstS,biomass_grass_FranceCstS,biomass_grass_FranceCstS_IRR,biomass_grass_FranceCstS_IRR_lo,0.6,10.8,0.6,10.8,1975,40,0,0,lo,irr,FranceCstS
EU-15,root,AgroForestLand_FranceCstW,AgroForest_NonPasture_FranceCstW,CropLand_FranceCstW,biomass_grass_FranceCstW,biomass_grass_FranceCstW_IRR,biomass_grass_FranceCstW_IRR_lo,0.8,12.9,0.8,12.9,1975,49,0,0,lo,irr,FranceCstW
EU-15,root,AgroForestLand_Gironde,AgroForest_NonPasture_Gironde,CropLand_Gironde,biomass_grass_Gironde,biomass_grass_Gironde_IRR,biomass_grass_Gironde_IRR_lo,0.7,12.7,0.7,12.7,1975,50,0,0,lo,irr,Gironde
EU-15,root,AgroForestLand_GuadalqR,AgroForest_NonPasture_GuadalqR,CropLand_GuadalqR,biomass_grass_GuadalqR,biomass_grass_GuadalqR_IRR,biomass_grass_GuadalqR_IRR_lo,0.6,7.8,0.6,7.8,1975,22,0,0,lo,irr,GuadalqR
EU-15,root,AgroForestLand_GuadianaR,AgroForest_NonPasture_GuadianaR,CropLand_GuadianaR,biomass_grass_GuadianaR,biomass_grass_GuadianaR_IRR,biomass_grass_GuadianaR_IRR_lo,0.4,7.7,0.4,7.7,1975,24,0,0,lo,irr,GuadianaR
EU-15,root,AgroForestLand_IberiaCst,AgroForest_NonPasture_IberiaCst,CropLand_IberiaCst,biomass_grass_IberiaCst,biomass_grass_IberiaCst_IRR,biomass_grass_IberiaCst_IRR_lo,0.4,9.7,0.4,9.7,1975,32,0,0,lo,irr,IberiaCst
EU-15,root,AgroForestLand_Ireland,AgroForest_NonPasture_Ireland,CropLand_Ireland,biomass_grass_Ireland,biomass_grass_Ireland_IRR,biomass_grass_Ireland_IRR_lo,1,12.7,1,12.7,1975,50,0,0,lo,irr,Ireland
EU-15,root,AgroForestLand_ItalyCstE,AgroForest_NonPasture_ItalyCstE,CropLand_ItalyCstE,biomass_grass_ItalyCstE,biomass_grass_ItalyCstE_IRR,biomass_grass_ItalyCstE_IRR_lo,0.7,12.6,0.7,12.6,1975,48,0,0,lo,irr,ItalyCstE
EU-15,root,AgroForestLand_ItalyCstW,AgroForest_NonPasture_ItalyCstW,CropLand_ItalyCstW,biomass_grass_ItalyCstW,biomass_grass_ItalyCstW_IRR,biomass_grass_ItalyCstW_IRR_lo,0.6,10.5,0.6,10.5,1975,44,0,0,lo,irr,ItalyCstW
EU-15,root,AgroForestLand_LoireR,AgroForest_NonPasture_LoireR,CropLand_LoireR,biomass_grass_LoireR,biomass_grass_LoireR_IRR,biomass_grass_LoireR_IRR_lo,0.7,12.8,0.7,12.8,1975,50,0,0,lo,irr,LoireR
EU-15,root,AgroForestLand_MeditIsl,AgroForest_NonPasture_MeditIsl,CropLand_MeditIsl,biomass_grass_MeditIsl,biomass_grass_MeditIsl_IRR,biomass_grass_MeditIsl_IRR_lo,0.5,9.1,0.5,9.1,1975,34,0,0,lo,irr,MeditIsl
EU-15,root,AgroForestLand_NevaR,AgroForest_NonPasture_NevaR,CropLand_NevaR,biomass_grass_NevaR,biomass_grass_NevaR_IRR,biomass_grass_NevaR_IRR_lo,0.4,14.8,0.4,14.8,1975,50,0,0,lo,irr,NevaR
EU-15,root,AgroForestLand_OderR,AgroForest_NonPasture_OderR,CropLand_OderR,biomass_grass_OderR,biomass_grass_OderR_IRR,biomass_grass_OderR_IRR_lo,0.7,13.1,0.7,13.1,1975,50,0,0,lo,irr,OderR
EU-15,root,AgroForestLand_PoR,AgroForest_NonPasture_PoR,CropLand_PoR,biomass_grass_PoR,biomass_grass_PoR_IRR,biomass_grass_PoR_IRR_lo,0.7,16,0.7,16,1975,47,0,0,lo,irr,PoR
EU-15,root,AgroForestLand_RhineR,AgroForest_NonPasture_RhineR,CropLand_RhineR,biomass_grass_RhineR,biomass_grass_RhineR_IRR,biomass_grass_RhineR_IRR_lo,0.9,13.2,0.9,13.2,1975,50,0,0,lo,irr,RhineR
EU-15,root,AgroForestLand_RhoneR,AgroForest_NonPasture_RhoneR,CropLand_RhoneR,biomass_grass_RhoneR,biomass_grass_RhoneR_IRR,biomass_grass_RhoneR_IRR_lo,0.7,13.4,0.7,13.4,1975,48,0,0,lo,irr,RhoneR
EU-15,root,AgroForestLand_ScheldtR,AgroForest_NonPasture_ScheldtR,CropLand_ScheldtR,biomass_grass_ScheldtR,biomass_grass_ScheldtR_IRR,biomass_grass_ScheldtR_IRR_lo,0.8,13.1,0.8,13.1,1975,50,0,0,lo,irr,ScheldtR
EU-15,root,AgroForestLand_Scotland,AgroForest_NonPasture_Scotland,CropLand_Scotland,biomass_grass_Scotland,biomass_grass_Scotland_IRR,biomass_grass_Scotland_IRR_lo,1.1,15.3,1.1,15.3,1975,50,0,0,lo,irr,Scotland
EU-15,root,AgroForestLand_SeineR,AgroForest_NonPasture_SeineR,CropLand_SeineR,biomass_grass_SeineR,biomass_grass_SeineR_IRR,biomass_grass_SeineR_IRR_lo,0.8,13.4,0.8,13.4,1975,50,0,0,lo,irr,SeineR
EU-15,root,AgroForestLand_SpainCstSE,AgroForest_NonPasture_SpainCstSE,CropLand_SpainCstSE,biomass_grass_SpainCstSE,biomass_grass_SpainCstSE_IRR,biomass_grass_SpainCstSE_IRR_lo,0.5,8.4,0.5,8.4,1975,26,0,0,lo,irr,SpainCstSE
EU-15,root,AgroForestLand_Sweden,AgroForest_NonPasture_Sweden,CropLand_Sweden,biomass_grass_Sweden,biomass_grass_Sweden_IRR,biomass_grass_Sweden_IRR_lo,0.6,14.3,0.6,14.3,1975,50,0,0,lo,irr,Sweden
EU-15,root,AgroForestLand_TagusR,AgroForest_NonPasture_TagusR,CropLand_TagusR,biomass_grass_TagusR,biomass_grass_TagusR_IRR,biomass_grass_TagusR_IRR_lo,0.4,9,0.4,9,1975,27,0,0,lo,irr,TagusR
EU-15,root,AgroForestLand_TiberR,AgroForest_NonPasture_TiberR,CropLand_TiberR,biomass_grass_TiberR,biomass_grass_TiberR_IRR,biomass_grass_TiberR_IRR_lo,0.6,11.9,0.6,11.9,1975,49,0,0,lo,irr,TiberR
Europe_Eastern,root,AgroForestLand_BlackSeaN,AgroForest_NonPasture_BlackSeaN,CropLand_BlackSeaN,biomass_grass_BlackSeaN,biomass_grass_BlackSeaN_IRR,biomass_grass_BlackSeaN_IRR_lo,0.3,12.1,0.3,12.1,1975,25,0,0,lo,irr,BlackSeaN
Europe_Eastern,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,CropLand_DanubeR,biomass_grass_DanubeR,biomass_grass_DanubeR_IRR,biomass_grass_DanubeR_IRR_lo,0.3,12.6,0.3,12.6,1975,36,0,0,lo,irr,DanubeR
Europe_Eastern,root,AgroForestLand_DaugavaR,AgroForest_NonPasture_DaugavaR,CropLand_DaugavaR,biomass_grass_DaugavaR,biomass_grass_DaugavaR_IRR,biomass_grass_DaugavaR_IRR_lo,0.2,12.4,0.2,12.4,1975,50,0,0,lo,irr,DaugavaR
Europe_Eastern,root,AgroForestLand_DnieperR,AgroForest_NonPasture_DnieperR,CropLand_DnieperR,biomass_grass_DnieperR,biomass_grass_DnieperR_IRR,biomass_grass_DnieperR_IRR_lo,0.3,12.3,0.3,12.3,1975,41,0,0,lo,irr,DnieperR
Europe_Eastern,root,AgroForestLand_DniesterR,AgroForest_NonPasture_DniesterR,CropLand_DniesterR,biomass_grass_DniesterR,biomass_grass_DniesterR_IRR,biomass_grass_DniesterR_IRR_lo,0.3,12.2,0.3,12.2,1975,42,0,0,lo,irr,DniesterR
Europe_Eastern,root,AgroForestLand_DonR,AgroForest_NonPasture_DonR,CropLand_DonR,biomass_grass_DonR,biomass_grass_DonR_IRR,biomass_grass_DonR_IRR_lo,0.3,12.7,0.3,12.7,1975,15,0,0,lo,irr,DonR
Europe_Eastern,root,AgroForestLand_NemanR,AgroForest_NonPasture_NemanR,CropLand_NemanR,biomass_grass_NemanR,biomass_grass_NemanR_IRR,biomass_grass_NemanR_IRR_lo,0.2,13.1,0.2,13.1,1975,50,0,0,lo,irr,NemanR
Europe_Eastern,root,AgroForestLand_NevaR,AgroForest_NonPasture_NevaR,CropLand_NevaR,biomass_grass_NevaR,biomass_grass_NevaR_IRR,biomass_grass_NevaR_IRR_lo,0.2,13.4,0.2,13.4,1975,50,0,0,lo,irr,NevaR
Europe_Eastern,root,AgroForestLand_WislaR,AgroForest_NonPasture_WislaR,CropLand_WislaR,biomass_grass_WislaR,biomass_grass_WislaR_IRR,biomass_grass_WislaR_IRR_lo,0.2,14.3,0.2,14.3,1975,50,0,0,lo,irr,WislaR
Europe_Non_EU,root,AgroForestLand_AdrBlkSea,AgroForest_NonPasture_AdrBlkSea,CropLand_AdrBlkSea,biomass_grass_AdrBlkSea,biomass_grass_AdrBlkSea_IRR,biomass_grass_AdrBlkSea_IRR_lo,0.4,12.1,0.4,12.1,1975,47,0,0,lo,irr,AdrBlkSea
Europe_Non_EU,root,AgroForestLand_BlackSeaS,AgroForest_NonPasture_BlackSeaS,CropLand_BlackSeaS,biomass_grass_BlackSeaS,biomass_grass_BlackSeaS_IRR,biomass_grass_BlackSeaS_IRR_lo,0.5,11.8,0.5,11.8,1975,28,0,0,lo,irr,BlackSeaS
Europe_Non_EU,root,AgroForestLand_CaspianSW,AgroForest_NonPasture_CaspianSW,CropLand_CaspianSW,biomass_grass_CaspianSW,biomass_grass_CaspianSW_IRR,biomass_grass_CaspianSW_IRR_lo,0.4,12.1,0.4,12.1,1975,22,0,0,lo,irr,CaspianSW
Europe_Non_EU,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,CropLand_DanubeR,biomass_grass_DanubeR,biomass_grass_DanubeR_IRR,biomass_grass_DanubeR_IRR_lo,0.3,13,0.3,13,1975,49,0,0,lo,irr,DanubeR
Europe_Non_EU,root,AgroForestLand_EJrdnSyr,AgroForest_NonPasture_EJrdnSyr,CropLand_EJrdnSyr,biomass_grass_EJrdnSyr,biomass_grass_EJrdnSyr_IRR,biomass_grass_EJrdnSyr_IRR_lo,0.6,6.9,0.6,6.9,1975,50,0,0,lo,irr,EJrdnSyr
Europe_Non_EU,root,AgroForestLand_MeditE,AgroForest_NonPasture_MeditE,CropLand_MeditE,biomass_grass_MeditE,biomass_grass_MeditE_IRR,biomass_grass_MeditE_IRR_lo,0.6,10.6,0.6,10.6,1975,23,0,0,lo,irr,MeditE
Europe_Non_EU,root,AgroForestLand_TigrEuphR,AgroForest_NonPasture_TigrEuphR,CropLand_TigrEuphR,biomass_grass_TigrEuphR,biomass_grass_TigrEuphR_IRR,biomass_grass_TigrEuphR_IRR_lo,0.5,11.2,0.5,11.2,1975,20,0,0,lo,irr,TigrEuphR
European Free Trade Association,root,AgroForestLand_DanubeR,AgroForest_NonPasture_DanubeR,CropLand_DanubeR,biomass_grass_DanubeR,biomass_grass_DanubeR_IRR,biomass_grass_DanubeR_IRR_lo,0.8,20.1,0.8,20.1,1975,47,0,0,lo,irr,DanubeR
European Free Trade Association,root,AgroForestLand_PoR,AgroForest_NonPasture_PoR,CropLand_PoR,biomass_grass_PoR,biomass_grass_PoR_IRR,biomass_grass_PoR_IRR_lo,0.8,17.4,0.8,17.4,1975,44,0,0,lo,irr,PoR
European Free Trade Association,root,AgroForestLand_RhineR,AgroForest_NonPasture_RhineR,CropLand_RhineR,biomass_grass_RhineR,biomass_grass_RhineR_IRR,biomass_grass_RhineR_IRR_lo,1,16.3,1,16.3,1975,49,0,0,lo,irr,RhineR
European Free Trade Association,root,AgroForestLand_RhoneR,AgroForest_NonPasture_RhoneR,CropLand_RhoneR,biomass_grass_RhoneR,biomass_grass_RhoneR_IRR,biomass_grass_RhoneR_IRR_lo,0.8,14.4,0.8,14.4,1975,46,0,0,lo,irr,RhoneR
