# File: UCD_trn_data_SSP3.csv
# Title: SSP3 UCD transportation database
# Units: Various
# Description: UC Davis transportation database for SSP3
# Source: Mishra et al. 2013
UCD_region,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,variable,unit,2005,2020,2035,2050,2065,2080,2095
China,Passenger,Bus,Light Bus,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739,1.1739
China,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,39.4243,39.4243,39.4252,39.426,39.4268,39.4276,39.4285
China,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,23.0053,23.0125,23.0196,23.0268,23.0339,23.041,23.048
China,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,19.7117,19.7122,19.7126,19.713,19.7134,19.7138,19.7142
China,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,17.8402,17.8458,17.8513,17.8568,17.8622
China,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,15.2773,15.2776,15.2779,15.2782,15.2785
China,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,9.3659,9.3901,9.4142,9.4382,9.4621,9.486,9.5097
China,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,9.1889,9.1901,9.1912,9.1924,9.1935,9.1946,9.1958
China,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,8.8725,8.8953,8.918,8.9406,8.9631,8.9856
China,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,8.2523,8.2533,8.2544,8.2554,8.2564,8.2574
China,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
China,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381
China,Freight,Truck,3W Rural,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.2275,0.2275,0.2275,0.2275,0.2275,0.2275,0.2275
China,Freight,Truck,3W Rural,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.2992,0.2932,0.2873,0.2813,0.2813,0.2813,0.2813
China,Freight,Truck,Truck (0-6t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.4095,0.4095,0.4095,0.4095,0.4095,0.4095,0.4095
China,Freight,Truck,Truck (0-6t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.5386,0.5278,0.5171,0.5063,0.5063,0.5063,0.5063
China,Freight,Truck,Truck (6-14t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.4566,0.4566,0.4566,0.4566,0.4566,0.4566,0.4566
China,Freight,Truck,Truck (6-14t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.6006,0.5886,0.5766,0.5646,0.5646,0.5646,0.5646
China,Freight,Truck,Truck (>14t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.4775,0.4775,0.4775,0.4775,0.4775,0.4775,0.4775
China,Freight,Truck,Truck (>14t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.628,0.6154,0.6029,0.5904,0.5904,0.5904,0.5904
Eastern Europe,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,3.1843,3.1843,3.1843,3.1843,3.1843,3.1843,3.1843
Eastern Europe,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,3.4361,3.4361,3.4361,3.4361,3.4361,3.4361,3.4361
Eastern Europe,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,14.7352,14.7352,14.7369,12.2822,12.2836,12.285,12.2864
Eastern Europe,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,4.8262,4.8293,4.8324,4.8354,4.8384,4.8414,4.8445
Eastern Europe,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,9.8223,9.8234,9.8246,9.8257,9.8269,9.828,9.8291
Eastern Europe,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,3.7451,3.7474,3.7498,3.7521,3.7545
Eastern Europe,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,7.614,7.6149,7.6158,7.6167,7.6176
Eastern Europe,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,26.2351,26.2448,26.2544,26.264,26.2736,26.2831,26.2926
Eastern Europe,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,29.4764,29.4789,29.4814,29.4839,29.4863,29.4888,29.4913
Eastern Europe,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,24.7982,23.5407,23.5546,23.5683,23.5821,23.5957
Eastern Europe,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,26.4708,26.174,26.1773,26.1807,26.184,26.1873
Eastern Europe,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Eastern Europe,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381
Eastern Europe,Freight,Truck,Truck (0-3.5t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.5217,0.5217,0.5217,0.5217,0.5217,0.5217,0.5217
Eastern Europe,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.6862,0.6725,0.6588,0.6451,0.6451,0.6451,0.6451
Eastern Europe,Freight,Truck,Truck (16-32t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.5747,0.5747,0.5747,0.5747,0.5747,0.5747,0.5747
Eastern Europe,Freight,Truck,Truck (16-32t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.7559,0.7408,0.7257,0.7106,0.7106,0.7106,0.7106
Eastern Europe,Freight,Truck,Truck (3.5-16t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206
Eastern Europe,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.6847,0.6711,0.6574,0.6437,0.6437,0.6437,0.6437
Eastern Europe,Freight,Truck,Truck (>32t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.5767,0.5767,0.5767,0.5767,0.5767,0.5767,0.5767
Eastern Europe,Freight,Truck,Truck (>32t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.7585,0.7433,0.7282,0.713,0.713,0.713,0.713
Former Soviet Union,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,3.1252,3.1252,3.1252,3.1252,3.1252,3.1252,3.1252
Former Soviet Union,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,3.3722,3.3722,3.3722,3.3722,3.3722,3.3722,3.3722
Former Soviet Union,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,46.1742,46.1742,46.1753,38.4803,38.4811,38.482,38.482
Former Soviet Union,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,36.9098,36.9174,36.925,36.9325,36.94,36.9475,36.955
Former Soviet Union,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,30.7821,30.7828,30.7835,30.7842,30.7849,30.7856,30.7863
Former Soviet Union,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,28.6169,28.6227,28.6285,28.6343,28.6401
Former Soviet Union,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,23.8572,23.8578,23.8583,23.8588,23.8594
Former Soviet Union,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,10.6163,10.6401,10.6638,10.6874,10.7109,10.7344,10.7577
Former Soviet Union,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,9.7371,9.7388,9.7404,9.7421,9.7438,9.7454,9.747
Former Soviet Union,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,10.0536,10.076,10.0983,10.1206,10.1427,10.1648
Former Soviet Union,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,8.745,8.7465,8.748,8.7495,8.751,8.7524
Former Soviet Union,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Former Soviet Union,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381
Former Soviet Union,Freight,Truck,Truck (0-3.5t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.5217,0.5217,0.5217,0.5217,0.5217,0.5217,0.5217
Former Soviet Union,Freight,Truck,Truck (0-3.5t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.6862,0.6725,0.6588,0.6451,0.6451,0.6451,0.6451
Former Soviet Union,Freight,Truck,Truck (16-32t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.5747,0.5747,0.5747,0.5747,0.5747,0.5747,0.5747
Former Soviet Union,Freight,Truck,Truck (16-32t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.7559,0.7408,0.7257,0.7106,0.7106,0.7106,0.7106
Former Soviet Union,Freight,Truck,Truck (3.5-16t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206,0.5206
Former Soviet Union,Freight,Truck,Truck (3.5-16t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.6847,0.6711,0.6574,0.6437,0.6437,0.6437,0.6437
Former Soviet Union,Freight,Truck,Truck (>32t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.5767,0.5767,0.5767,0.5767,0.5767,0.5767,0.5767
Former Soviet Union,Freight,Truck,Truck (>32t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.7585,0.7433,0.7282,0.713,0.713,0.713,0.713
India,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.6319,1.6319,1.6319,1.6319,1.6319,1.6319,1.6319
India,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.7609,1.7609,1.7609,1.7609,1.7609,1.7609,1.7609
India,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,23.6883,23.6883,23.6889,19.7412,19.7417,19.7422,19.7427
India,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,19.0436,19.0471,19.0507,19.0542,19.0577,19.0612,19.0647
India,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,15.7918,15.7922,15.7926,15.793,15.7934,15.7938,15.7942
India,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,14.7643,14.767,14.7697,14.7724,14.7751
India,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,12.2393,12.2396,12.2399,12.2402,12.2405
India,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,23.5121,23.5191,23.5262,23.5332,23.5401,23.5471,23.554
India,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,15.0627,15.0633,15.064,15.0646,15.0653,15.0659,15.0665
India,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,22.2228,22.2294,22.236,22.2426,22.2492,22.2557
India,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,13.5263,13.5268,13.5274,13.528,13.5286,13.5291
India,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
India,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381
India,Freight,Truck,Truck (0-2t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.1138,0.1138,0.1138,0.1138,0.1138,0.1138,0.1138
India,Freight,Truck,Truck (0-2t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.1496,0.1466,0.1436,0.1406,0.1406,0.1406,0.1406
India,Freight,Truck,Truck (2-5t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.2048,0.2048,0.2048,0.2048,0.2048,0.2048,0.2048
India,Freight,Truck,Truck (2-5t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.2693,0.2639,0.2585,0.2532,0.2532,0.2532,0.2532
India,Freight,Truck,Truck (5-9t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.2283,0.2283,0.2283,0.2283,0.2283,0.2283,0.2283
India,Freight,Truck,Truck (5-9t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.3003,0.2943,0.2883,0.2823,0.2823,0.2823,0.2823
India,Freight,Truck,Truck (9-16t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387,0.2387
India,Freight,Truck,Truck (9-16t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.314,0.3077,0.3014,0.2952,0.2952,0.2952,0.2952
Japan,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,3.4994,3.4994,3.4994,3.4994,3.4994,3.4994,3.4994
Japan,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,3.776,3.776,3.776,3.776,3.776,3.776,3.776
Japan,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,129.0882,107.5761,107.5787,107.5813,107.5839,107.5865,107.589
Japan,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,43.1471,43.1559,43.1645,43.1732,43.1818,43.1904,43.199
Japan,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,35.9328,35.9337,35.9346,35.9355,35.9363,35.9372,35.938
Japan,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,33.4525,33.4592,33.4659,33.4726,33.4792
Japan,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,27.8493,27.85,27.8506,27.8513,27.852
Japan,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,13.9859,13.9986,14.0112,14.0238,14.0363,14.0488,14.0612
Japan,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,6.9273,6.9274,6.9275,6.9277,6.9278,6.9279,6.928
Japan,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,13.227,11.583,11.601,11.619,11.637,11.6549
Japan,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,6.2206,6.207,6.2071,6.2073,6.2074,6.2076
Japan,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Japan,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381
Japan,Freight,Truck,Truck (0-1t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.0388,1.0388,1.0388,1.0388,1.0388,1.0388,1.0388
Japan,Freight,Truck,Truck (0-1t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.3663,1.339,1.3117,1.2844,1.2844,1.2844,1.2844
Japan,Freight,Truck,Truck (1-6t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.2354,1.2354,1.2354,1.2354,1.2354,1.2354,1.2354
Japan,Freight,Truck,Truck (1-6t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.6248,1.5924,1.5599,1.5275,1.5275,1.5275,1.5275
Korea,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.6619,1.6619,1.6619,1.6619,1.6619,1.6619,1.6619
Korea,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.7932,1.7932,1.7932,1.7932,1.7932,1.7932,1.7932
Korea,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,69.4645,57.8879,57.8886,57.8894,57.8901,57.8908,57.8916
Korea,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,30.6223,30.629,30.6357,30.6424,30.6491,30.6557,30.6623
Korea,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,25.6954,25.6957,25.696,25.6964,25.6967,25.697,25.6974
Korea,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,23.7427,23.7479,23.753,23.7582,23.7633
Korea,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,19.9144,19.9147,19.9149,19.9152,19.9155
Korea,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,4.5653,4.5815,4.5977,4.6138,4.6299,4.6459,4.6619
Korea,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,4.5638,4.5644,4.565,4.5657,4.5663,4.5669,4.5675
Korea,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,4.329,2.2196,2.2428,2.2659,2.2889,2.3118
Korea,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,4.0987,4.0253,4.0262,4.027,4.0278,4.0286
Korea,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Korea,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381
Korea,Freight,Truck,Truck,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.1054,1.1054,1.1054,1.1054,1.1054,1.1054,1.1054
Korea,Freight,Truck,Truck,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.4539,1.4248,1.3958,1.3668,1.3668,1.3668,1.3668
Latin America,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.6319,1.6319,1.6319,1.6319,1.6319,1.6319,1.6319
Latin America,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.7609,1.7609,1.7609,1.7609,1.7609,1.7609,1.7609
Latin America,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,187.2582,187.2582,187.2627,156.0559,156.0596,156.0633,156.067
Latin America,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,154.4809,154.494,154.507,154.52,154.5329,154.5458,154.5586
Latin America,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,124.8358,124.8388,124.8418,124.8448,124.8477,124.8506,124.8536
Latin America,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,119.7429,119.753,119.763,119.773,119.783
Latin America,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,96.7524,96.7547,96.757,96.7593,96.7615
Latin America,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,27.1563,27.1642,27.1721,27.18,27.1878,27.1956,27.2034
Latin America,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,17.1942,17.1956,17.197,17.1983,17.1997,17.2011,17.2024
Latin America,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,25.667,25.6744,25.6819,25.6893,25.6967,25.704
Latin America,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,15.4409,15.4422,15.4434,15.4446,15.4459,15.4471
Latin America,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Latin America,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381
Latin America,Freight,Truck,Truck (0-1t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.4095,0.3959,0.3686,0.3413,0.3222,0.3112,0.3003
Latin America,Freight,Truck,Truck (0-1t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.5386,0.5156,0.4704,0.4266,0.3983,0.3848,0.3713
Latin America,Freight,Truck,Truck (6-15t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.4566,0.4414,0.411,0.3805,0.3592,0.347,0.3349
Latin America,Freight,Truck,Truck (6-15t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.6006,0.5749,0.5245,0.4757,0.4441,0.4291,0.414
Latin America,Freight,Truck,Truck (>15t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.4775,0.4616,0.4297,0.3979,0.3756,0.3629,0.3501
Latin America,Freight,Truck,Truck (>15t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.628,0.6012,0.5485,0.4974,0.4644,0.4487,0.4329
Middle East,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.6319,1.6319,1.6319,1.6319,1.6319,1.6319,1.6319
Middle East,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.7609,1.7609,1.7609,1.7609,1.7609,1.7609,1.7609
Middle East,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,58.74,58.74,48.9513,48.9525,48.9538,48.955,48.9562
Middle East,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,21.4086,21.4033,21.398,21.3927,21.3875,21.3822,21.377
Middle East,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,16.0054,16.005,16.0046,16.0042,16.0038,16.0034,16.003
Middle East,Passenger,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,,16.5834,16.5793,16.5753,16.5712,16.5672
Middle East,Passenger,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,,12.4035,12.4032,12.4029,12.4026,12.4023
Middle East,Freight,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,28.2085,28.1979,28.1874,28.177,28.1666,28.1562,28.1459
Middle East,Freight,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,15.4101,15.4095,15.4088,15.4082,15.4076,15.4069,15.4063
Middle East,Freight,Rail,All,Tech-Adv-Liquid,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,,26.6437,26.6338,26.6239,26.6141,26.6043,26.5945
Middle East,Freight,Rail,All,Tech-Adv-Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,,13.8371,13.8365,13.8359,13.8354,13.8348,13.8342
Middle East,Freight,Ship Domestic,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137,0.9137
Middle East,Freight,Ship International,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381,22.8381
Middle East,Freight,Truck,Truck (0-2t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.2275,0.2199,0.2048,0.1896,0.179,0.1729,0.1668
Middle East,Freight,Truck,Truck (0-2t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.2992,0.2865,0.2613,0.237,0.2213,0.2138,0.2063
Middle East,Freight,Truck,Truck (2-5t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.4095,0.3959,0.3686,0.3413,0.3222,0.3112,0.3003
Middle East,Freight,Truck,Truck (2-5t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.5386,0.5156,0.4704,0.4266,0.3983,0.3848,0.3713
Middle East,Freight,Truck,Truck (5-9t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.4566,0.4414,0.411,0.3805,0.3592,0.347,0.3349
Middle East,Freight,Truck,Truck (5-9t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.6006,0.5749,0.5245,0.4757,0.4441,0.4291,0.414
Middle East,Freight,Truck,Truck (9-16t),Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,0.4775,0.4616,0.4297,0.3979,0.3756,0.3629,0.3501
Middle East,Freight,Truck,Truck (9-16t),NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,0.628,0.6012,0.5485,0.4974,0.4644,0.4487,0.4329
Southeast Asia,Passenger,Bus,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,1.6319,1.6319,1.6319,1.6319,1.6319,1.6319,1.6319
Southeast Asia,Passenger,Bus,All,NG,Natural Gas,CAPEX and non-fuel OPEX,2005$/vkt,1.7609,1.7609,1.7609,1.7609,1.7609,1.7609,1.7609
Southeast Asia,Passenger,HSR,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,23.3691,23.3691,23.3709,19.4772,19.4787,19.4802,19.4817
Southeast Asia,Passenger,Rail,All,Liquids,Liquids,CAPEX and non-fuel OPEX,2005$/vkt,17.4528,17.4623,17.4718,17.4812,17.4906,17.5,17.5093
Southeast Asia,Passenger,Rail,All,Electric,Electricity,CAPEX and non-fuel OPEX,2005$/vkt,15.5782,15.5794,15.5806,15.5818,15.583,15.5841,15.5853
